song_id,artist,title,dominant_emotion,dominant_sentiment,emotion_distribution,sentiment_distribution
668189,Princeton Perez,Dont Believe In Love,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.7266020683881294, 'surprise': 0.0, 'trust': 0.029003473459881232, 'fear': 0.04831628765327493, 'sadness': 0.04831628765327493, 'anger': 0.04831628765327493, 'disgust': 0.04831628765327493, 'anticipation': 0.0})","defaultdict(<class 'int'>, {'positive': 0.8440507012742761, 'negative': 0.04831628765327493})"
6612657,A.F.,Playin,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'joy': 0.0, 'surprise': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3310037,El Momo,Sol de marzo,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'surprise': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
2248809,Waverider,The Way - Radio Edit,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
5924768,Womack & Womack,MPB Missin Persons Bureau,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.20366927684451874, 'negative': 0.0})"
4073791,The Palms (Band),Republic Enemy 1,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'disgust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3915870,Lil Roblox (aka Lil Snorlax),Weeb Flex Pt1,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.10244146896771496, 'disgust': 0.0792201421644876, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.10244146896771496, 'positive': 0.0})"
5061834,Dj Dimplez,Never Changed,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'disgust': 0.0, 'joy': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'trust': 0.0, 'anger': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
861097,Queensrche,Almost Cut My Hair,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'anger': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3547551,Tinez,Più Forti pt. 2,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'sadness': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6744628,Mr Tout Le Monde,Never Known,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.36672957874930895, 'negative': 0.0})"
7401667,Horrorhug,Burning bubbles,surprise,positive,"defaultdict(<class 'int'>, {'surprise': 0.0, 'fear': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'anticipation': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3908142,Sheavy,Psycho Universe live,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
6218176,1221 THROWAWAYS,Cuttin Ties,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
5899613,Slide (ITA),Bene Davvero,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1825148,Malvina Reynolds,Uneasy Dreams,disgust,positive,"defaultdict(<class 'int'>, {'disgust': 0.0, 'fear': 0.0, 'surprise': 0.0, 'sadness': 0.0, 'joy': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6580834,The Wailers,Pass It On,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6444693,GREO,Drinks On Me,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
5383840,GG WATERBOII,WDFYM?,anger,negative,"defaultdict(<class 'int'>, {'joy': 0.0, 'trust': 0.0, 'anger': 0.2134440298627424, 'anticipation': 0.0, 'disgust': 0.2134440298627424, 'fear': 0.2134440298627424, 'sadness': 0.2134440298627424})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.2134440298627424})"
5422052,Jayn,Akame no kill theme in english,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'joy': 0.0, 'sadness': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1064156,Headstones,Teeth  Tissue,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'trust': 0.0, 'joy': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.08727466412283534})"
1331446,Crystal Viper,Julia Is Possessed,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'sadness': 0.0, 'trust': 0.0, 'disgust': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
2406536,Alex Beaupain,Contre le vent,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
1815800,Kool Keith & Nancy Des Rose,Sugar,fear,negative,"defaultdict(<class 'int'>, {'anticipation': 0.02229083436632887, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'fear': 0.028744070012783084, 'sadness': 0.028744070012783084, 'anger': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.028744070012783084})"
4906475,Sojourner,Formerly Broken,anticipation,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'trust': 0.0, 'disgust': 0.0, 'anticipation': 0.02934540469760801})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
960472,Unwritten Law,Darkside,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'trust': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6379454,Alex Ceesay,50,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
775004,Akwid,Perdido En El Alcohol,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
2054305,ProleteR,Nothing at all,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
2259706,Vybz Kartel,Lip Gloss,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'fear': 0.0, 'trust': 0.0, 'disgust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.18451249868607014})"
3627067,Scarlet White,Falter,disgust,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'anger': 0.0, 'disgust': 0.02198538078710911, 'sadness': 0.02198538078710911, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.02198538078710911, 'positive': 0.0682654606340207})"
3424913,Yung Mal & Lil Quill,Jumpin,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'trust': 0.0, 'joy': 0.0, 'anticipation': 0.0, 'surprise': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1717261,Love Arcade,Tease Me,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'surprise': 0.0, 'anger': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
4524903,Fya Philly,Whippin Dat Plaak,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.09756878416156888, 'disgust': 0.09756878416156888, 'fear': 0.09756878416156888, 'sadness': 0.09756878416156888, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.09756878416156888, 'positive': 0.0})"
2194468,Tjuvjakt,Elk Brews,joy,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.04019477291379742, 'trust': 0.04019477291379742, 'anticipation': 0.04019477291379742, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.04019477291379742})"
2141730,Anemic,Below Zero,anticipation,negative,"defaultdict(<class 'int'>, {'fear': 0.15094516444446404, 'sadness': 0.0, 'anger': 0.10501724722957571, 'anticipation': 0.19811777126086405, 'joy': 0.0, 'trust': 0.025072113494471464, 'surprise': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.16721355632367557, 'positive': 0.11615071242494736})"
6565474,Z33R0,Cant Love You Anymore,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'sadness': 0.0, 'joy': 0.0, 'trust': 0.0, 'fear': 0.0, 'surprise': 0.0, 'anger': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3578212,Seven Kingdoms,In the Walls,sadness,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'sadness': 0.03823644221336968, 'disgust': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
5208045,Wstdyth,​with the witches,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1440219,Champion Jack Dupree,Stumbling Block,joy,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.2909830679320385, 'anticipation': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.2909830679320385})"
7534969,luvseat,CHOP U DOWN,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.16222277199261503, 'fear': 0.0, 'sadness': 0.0, 'anger': 0.0, 'disgust': 0.0, 'joy': 0.0, 'trust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.09976199407978673, 'negative': 0.0})"
3775463,Bottleneck,Can You Feel It,joy,positive,"defaultdict(<class 'int'>, {'anticipation': 0.2511396509695355, 'disgust': 0.0, 'trust': 0.29886732392029786, 'anger': 0.2945227200005963, 'sadness': 0.0, 'fear': 0.32307914610880467, 'joy': 0.3288201356059188, 'surprise': 0.07193949513926916})","defaultdict(<class 'int'>, {'positive': 0.40075963074518794, 'negative': 0.11532256417032999})"
2997861,Gabe 'Nandez,Gears,joy,positive,"defaultdict(<class 'int'>, {'anticipation': 0.02735794521888329, 'joy': 0.03706000848388421, 'surprise': 0.02735794521888329, 'anger': 0.02735794521888329, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'trust': 0.02735794521888329})","defaultdict(<class 'int'>, {'positive': 0.03706000848388421, 'negative': 0.0})"
7614002,Frankie Boy,Muevete Asi,joy,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'joy': 0.1346688026179778, 'trust': 0.0, 'anger': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.1346688026179778, 'negative': 0.0})"
2956403,Far East Movement,On The Road Again,joy,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.5109559415781726, 'anger': 0.0, 'sadness': 0.0, 'trust': 0.0, 'surprise': 0.0, 'fear': 0.09046354619337207, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.5109559415781726, 'negative': 0.0})"
3705667,Tarverp,Angels of Light,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'trust': 0.0, 'joy': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
4433614,National Lampoon,Music Perspective with Ron Fields Pt. 1,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
3847988,Timi Hendrix,Utopie,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'fear': 0.0, 'sadness': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3027652,Mudi,Heb die Faust,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'trust': 0.0, 'anger': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1109474,The Jayhawks,Pretty Thing,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'surprise': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
5229825,Jigga Flames,Rags 2 Riches,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'joy': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
731002,Tokyo Police Club,If It Works,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
2896546,Ministri,Sabotaggi,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
4577800,The Grateful Dead,Not Fade Away Part 2 Live at The Spectrum Philadelphia September 21 1972,joy,positive,"defaultdict(<class 'int'>, {'joy': 2.95849092460219})","defaultdict(<class 'int'>, {'positive': 2.95849092460219, 'negative': 0.0})"
3511842,Raul Seixas,Love Is Magick,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'fear': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
2922285,Mr. Paradise,Cirugía,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
6501753,OL'Price & Yonge Jaundice,No Rule,fear,positive,"defaultdict(<class 'int'>, {'fear': 0.0, 'trust': 0.0, 'anger': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'surprise': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'positive': 0.1742125275891213, 'negative': 0.0})"
282462,Blood Orange,Can We Go Inside Now?,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
6877182,Joshi Mizu,Demons,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'anger': 0.0, 'surprise': 0.0, 'anticipation': 0.0, 'joy': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3860034,Edoardo Bennato,In amore,trust,negative,"defaultdict(<class 'int'>, {'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
2966040,Nitecreep,Wonder how Im feelin,sadness,positive,"defaultdict(<class 'int'>, {'sadness': 0.0, 'anger': 0.0, 'joy': 0.0, 'trust': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'fear': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
945589,Thala,Hoy ten miedo de mí,disgust,negative,"defaultdict(<class 'int'>, {'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0})"
87458,Josh Spicer,Pony Swag Collection,joy,negative,"defaultdict(<class 'int'>, {'joy': 0.0, 'sadness': 0.0, 'fear': 0.0, 'anticipation': 0.0, 'surprise': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
724634,Jimah,March 12,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'anger': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3956239,Alice Cooper,Cold Ethyl Alternate version,anticipation,negative,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'anger': 0.0, 'disgust': 0.0, 'sadness': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
6301755,Cash Flow,Kalbimizdeki Acı,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'joy': 0.0, 'trust': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
742766,Staind,Price to Play,anger,negative,"defaultdict(<class 'int'>, {'anger': 0.0, 'disgust': 0.0, 'fear': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
1116409,Mudhoney,This Gift,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'fear': 0.0, 'trust': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
7240888,Squallor,Chi cazz m o fa fa,trust,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1998177,Paradise Fears,Who you are,joy,positive,"defaultdict(<class 'int'>, {'joy': 0.0, 'sadness': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'fear': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'anger': 0.0})","defaultdict(<class 'int'>, {'positive': 0.019374783314453962, 'negative': 0.0})"
3804235,Marcianos Crew,Relájate,trust,negative,"defaultdict(<class 'int'>, {'trust': 0.0, 'disgust': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'anger': 0.0, 'fear': 0.0, 'sadness': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
976637,The Smashing Pumpkins,Blank,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'fear': 0.0, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0})"
5674080,Sage Maestro,Canis Lupus,fear,positive,"defaultdict(<class 'int'>, {'trust': 0.0, 'joy': 0.0, 'anticipation': 0.0, 'sadness': 0.0, 'anger': 0.0, 'disgust': 0.0, 'fear': 0.6340882703642278, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
29063,LL Cool J,Change Your Ways,fear,positive,"defaultdict(<class 'int'>, {'fear': 0.8488898195439956, 'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'disgust': 0.0, 'anger': 0.0, 'sadness': 0.09288788314493618, 'surprise': 0.0})","defaultdict(<class 'int'>, {'positive': 0.5006807504355189, 'negative': 0.09288788314493618})"
5659714,Amira B,Away,fear,negative,"defaultdict(<class 'int'>, {'fear': 0.0, 'sadness': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
7335265,Bob Miller,Sing Fa Da Riddle Sing Dey,surprise,positive,"defaultdict(<class 'int'>, {'surprise': 0.02635662681560639, 'anticipation': 0.02635662681560639, 'joy': 0.02635662681560639, 'sadness': 0.0, 'trust': 0.02635662681560639, 'disgust': 0.02635662681560639, 'anger': 0.02635662681560639, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.02635662681560639, 'negative': 0.0})"
3077872,Mr. Vegas,Pop Style,fear,positive,"defaultdict(<class 'int'>, {'fear': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'anger': 0.0, 'sadness': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
1439138,Jump,My Guitar,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'trust': 0.0, 'sadness': 0.0, 'disgust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
3740954,Versatile,Intro Versatile,anticipation,positive,"defaultdict(<class 'int'>, {'anticipation': 0.0, 'joy': 0.0, 'sadness': 0.0, 'trust': 0.0, 'disgust': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
7445371,Cash+David,Bones,sadness,negative,"defaultdict(<class 'int'>, {'sadness': 0.0, 'anticipation': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0, 'anger': 0.0, 'fear': 0.0})","defaultdict(<class 'int'>, {'negative': 0.0, 'positive': 0.0})"
3046954,Deepfield,Blow It Away Just to Feel,anger,positive,"defaultdict(<class 'int'>, {'anger': 0.0, 'fear': 0.0, 'sadness': 0.0, 'anticipation': 0.0, 'disgust': 0.0, 'joy': 0.0, 'surprise': 0.0, 'trust': 0.0})","defaultdict(<class 'int'>, {'positive': 0.0, 'negative': 0.0})"
